Date/Time;Coal mill 3 coal flow;Coal mill 3 power;Coal mill 3 primary air flow;Coal mill 3 air dp;Coal mill 3 primary air temp;Coal mill 3 primary air pressure;Coal mill 3 hot air valve;Coal mill 3 cold air valve;Main steam flow;FD fan1 power;FD fan2 power;FD fan 1 dp;FD fan 2 dp;Total air flow;Air before FD fan 1;Air before FD fan 2;Pressure after FD fan 1;Pressure after FD fan 2;Air before air preheater 1;Air before air preheater 2;Air after air preheater 1;Air after air preheater 2;;Coal mill 3 primary coal-air
;kg/s;kW;kg/s;mbar;C;mbar;%;%;kg/s;kW;kW;mbar;mbar;kg/s;kg/s;kg/s;mbar;mbar;C;C;C;C;;C
2017-09-23 02:09;4,763;79,4465;9,257;32,847;279,725;57,102;65,881;4,811;104,171;0,357;0,357;38,132;37,338;135,06;67,114;67,946;34,774;34,87;38,242;37,766;323,59;315,568;;90,11
2017-09-23 02:10;4,7732;79,3734;9,255;32,65;30,33;56,762;65,177;4,811;104,171;0,359;0,357;38,183;37,392;134,541;66,921;67,687;34,891;34,969;38,242;37,766;323,59;315,568;;90,11
2017-09-23 02:11;4,7834;79,3003;9,272;32,804;279,78;57,076;65,079;4,811;104,315;0,359;0,354;37,676;37,01;133,824;66,152;67,524;34,481;34,544;38,242;37,766;323,59;316,227;;90,11
2017-09-23 02:12;4,7936;79,2272;9,241;32,234;279,945;56,546;65,079;5,812;104,315;0,346;0,354;37,425;36,725;133,294;65,788;67,468;34,178;34,321;38,242;37,766;324,212;316,227;;90,44
2017-09-23 02:13;4,8038;79,1541;9,201;31,984;278,407;55,865;64,945;5,965;104,505;0,346;0,349;37,33;36,648;133,338;65,827;67,5;34,143;34,259;38,168;37,766;324,212;316,227;;90,44
2017-09-23 02:14;4,814;79,081;9,12;32,343;279,89;55,757;65,116;6,252;104,247;0,346;0,349;37,38;36,684;133,465;65,911;67,541;34,161;34,257;38,168;37,766;324,212;316,227;;90,11
2017-09-23 02:15;4,8242;79,0079;9,119;32,398;277,949;55,852;65,441;6,071;104,247;0,343;0,351;37,294;36,64;133,203;65,672;67,526;34,067;34,238;38,132;37,766;324,212;316,227;;90,11
2017-09-23 02:16;4,8344;78,9348;9,201;32,57;278,645;56,497;65,201;6,393;104,166;0,34;0,351;36,908;36,438;132,855;65,211;67,607;33,906;34,047;38,132;37,766;324,212;316,227;;90,11
2017-09-23 02:17;4,8446;78,8617;9,244;32,622;279,084;56,86;65,055;6,431;104,166;0,34;0,35;36,804;36,206;132,527;65,026;67,31;33,659;33,835;38,132;37,766;324,212;316,227;;90,165
2017-09-23 02:18;4,8548;78,7886;9,173;32,492;276,923;56,133;65,231;6,439;104,126;0,337;0,35;36,815;36,239;132,444;65,024;67,399;33,651;33,84;38,132;37,766;324,212;316,227;;90,165
2017-09-23 02:19;4,865;78,7155;9,215;32,158;277,912;56,2;65,275;6,681;103,83;0,337;0,347;36,764;36,197;132,571;65,024;67,458;33,568;33,751;38,132;37,766;324,212;316,227;;90,165
2017-09-23 02:20;4,8752;78,6424;9,229;32,103;277,363;56,224;65,275;6,681;103,83;0,337;0,347;36,72;36,129;132,733;65,12;67,562;33,541;33,71;38,132;37,766;324,212;316,007;;90,165
2017-09-23 02:21;4,8854;78,5693;9,246;32,446;277,363;56,52;65,275;6,681;103,524;0,342;0,348;36,937;36,321;133,271;65,6;67,712;33,747;33,913;38,132;37,766;324,212;316,007;;90,165
2017-09-23 02:22;4,8956;78,4962;9,198;32,411;277,033;56,163;64,982;6,654;103,524;0,342;0,348;37,1;36,492;133,574;65,795;67,761;33,884;34,056;38,132;37,766;324,212;316,007;;90,165
2017-09-23 02:23;4,9058;78,4231;9,206;32,405;277,033;56,113;64,982;6,654;103,592;0,344;0,35;37,155;36,451;133,382;65,73;67,673;33,922;34,049;38,132;37,766;324,579;316,007;;90,165
2017-09-23 02:24;4,916;78,35;9,216;32,507;277,033;56,376;64,982;6,654;103,592;0,344;0,35;37,104;36,469;133,144;65,32;67,614;33,899;34,061;38,132;37,766;324,579;316,337;;90,22
2017-09-23 02:25;4,9262;78,2769;9,178;32,603;277,033;56,321;65,096;6,691;103,57;0,339;0,35;36,956;36,361;132,759;65,13;67,673;33,849;33,962;38,132;37,766;324,579;316,337;;90,22
2017-09-23 02:26;4,9364;78,2038;9,177;32,347;277,912;56,184;65,937;5,643;103,57;0,339;0,35;36,796;36,276;132,449;64,855;67,622;33,685;33,838;38,132;37,766;324,579;316,337;;90,22
2017-09-23 02:27;4,9466;78,1307;9,158;31,777;279,341;55,629;65,47;6,271;103,815;0,335;0,347;36,732;36,185;132,142;64,681;67,484;33,595;33,775;38,132;37,802;324,579;316,337;;89,011
2017-09-23 02:03;4,9568;78,0576;9,124;32,329;279,267;55,639;65,13;5,941;103,815;0,33;0,342;36,429;35,882;131,567;64,381;67,136;33,346;33,522;38,132;37,802;324,579;316,337;;89,451
2017-09-23 02:29;4,967;77,9845;9,09;32,275;277,473;55,33;64,908;6,593;104,051;0,33;0,342;36,396;35,768;131,448;64,498;66,916;33,25;33,415;38,132;37,802;324,579;316,081;;89,451
2017-09-23 02:30;4,9772;77,9114;9,139;32,177;277,857;55,735;64,908;6,471;104,051;0,326;0,339;36,17;35,57;130,922;64,258;66,706;33,095;33,302;38,132;37,802;324,579;315,31;;90
2017-09-23 02:31;4,9874;77,8383;9,206;32,279;276,813;56,029;64,847;6,777;103,759;0,322;0,335;35,88;35,263;130,215;63,775;66,492;32,758;32,995;38,132;37,802;317,18;313,37;;90,659
2017-09-23 02:32;4,9976;77,7652;9,166;32,234;276,813;55,744;64,847;7,204;103,759;0,322;0,335;35,651;35,082;130,361;64,017;66,45;32,552;32,783;38,132;37,802;317,18;313,37;;90,659
2017-09-23 02:33;5,0078;77,6921;9,161;31,79;276,813;55,374;64,847;7,204;103,851;0,331;0,335;35,877;35,214;131,419;64,938;66,468;32,738;32,954;38,132;37,766;317,18;313,37;;90,659
2017-09-23 02:34;5,018;77,619;9,21;32,085;274,615;55,952;65,467;6,685;103,278;0,339;0,335;36,359;35,585;132,325;65,821;66,543;33,13;33,294;38,132;37,766;317,18;313,37;;90,44
2017-09-23 02:35;5,0282;77,5459;9,277;32,712;277,23;57,135;66,013;6,337;103,278;0,339;0,337;36,477;35,69;132,435;66,164;66,413;33,226;33,394;38,132;37,766;317,18;313,37;;89,89
2017-09-23 02:36;5,0384;77,4728;9,301;32,867;277,473;57,32;65,8;6,102;103,762;0,344;0,337;36,596;35,738;132,943;66,279;66,618;33,303;33,44;38,132;37,766;317,18;315,311;;89,78
2017-09-23 02:37;5,0486;77,3997;9,23;32,642;278,35;56,815;65,167;6,771;103,762;0,344;0,34;36,73;36,101;133,545;66,266;67,152;33,563;33,698;38,168;37,766;317,18;315,311;;89,78
2017-09-23 02:38;5,0588;77,3266;9,208;32,573;277,637;56,418;65,568;6,325;104,127;0,347;0,347;36,991;36,291;133,737;66,387;67,395;33,744;33,907;38,168;37,766;317,18;315,311;;90,11
2017-09-23 02:39;5,069;77,2535;9,24;32,772;277,198;56,896;65,568;6,325;104,127;0,347;0,347;37,433;36,649;133,709;66,445;67,201;34,133;34,217;38,205;37,766;317,18;315,311;;90,549
2017-09-23 02:40;5,0792;77,1804;9,179;32,118;277,198;55,579;65,568;6,325;103,832;0,352;0,347;37,369;36,644;133,255;66,364;66,856;34,179;34,307;38,205;37,766;324,908;315,311;;90,22
2017-09-23 02:41;5,0894;77,1073;9,176;32,11;277,23;55,748;65,568;6,325;103,406;0,341;0,347;36,843;36,138;131,918;65,199;66,716;33,719;33,897;38,205;37,766;324,908;316,777;;90,22
2017-09-23 02:42;5,0996;77,0342;9,179;32,616;277,23;56,304;65,568;6,325;103,406;0,33;0,339;36,259;35,667;130,933;64,257;66,67;33,201;33,326;38,205;37,766;324,908;316,777;;90,22
2017-09-23 02:43;5,1098;76,9611;9,194;32,76;277,23;56,597;65,519;6,088;103,384;0,33;0,339;36,166;35,572;130,842;64,207;66,676;33,055;33,245;38,132;37,766;324,908;316,777;;89,451
2017-09-23 02:44;5,12;76,888;9,232;32,874;279,176;56,881;65,37;6,147;103,384;0,33;0,337;36,12;35,458;131,302;64,512;66,789;32,996;33,14;38,132;37,766;324,908;316,777;;89,451
2017-09-23 02:45;5,1302;76,8149;9,185;32,839;279,451;56,839;65,37;6,147;103,314;0,338;0,337;36,378;35,678;132,129;65,235;66,954;33,237;33,369;38,095;37,766;324,908;316,264;;89,451
2017-09-23 02:46;5,1404;76,7418;9,243;32,839;279,451;57,241;65,275;5,763;103,314;0,338;0,341;36,63;35,925;132,918;65,906;66,977;33,393;33,545;38,095;37,766;324,908;316,264;;89,341
2017-09-23 02:47;5,1506;76,6687;9,258;32,354;30,33;56,604;64,86;6,471;103,424;0,345;0,344;36,805;36,1;133,099;66,123;66,969;33,599;33,691;38,168;37,766;324,908;316,264;;89,89
2017-09-23 02:48;5,1608;76,5956;9,164;31,978;278,132;55,572;65,13;6,171;103,424;0,345;0,344;37,026;36,237;133,134;66,096;67,005;33,768;33,872;38,168;37,766;324,908;316,264;;90,22
2017-09-23 02:49;5,171;76,5225;9,145;32,421;278,498;56,027;65,624;6,17;103,877;0,342;0,342;36,867;36,166;132,627;65,721;66,872;33,643;33,794;38,132;37,766;324,908;316,593;;90,22
2017-09-23 02:50;5,1812;76,4494;9,166;32,631;279,36;56,491;66,154;5,82;103,877;0,339;0,342;36,667;35,964;132,015;65,17;66,856;33,442;33,638;38,132;37,766;324,908;316,593;;89,505
2017-09-23 02:51;5,1914;76,3763;9,188;32,601;279,36;56,551;66,154;5,82;103,847;0,335;0,341;36,492;35,879;131,678;64,837;66,826;33,354;33,546;38,132;37,766;324,908;316,593;;89,451
2017-09-23 02:52;5,2016;76,3032;9,17;32,607;279,945;56,439;66,154;5,82;103,847;0,331;0,341;36,256;35,712;131,431;64,505;66,919;33,13;33,346;38,132;37,766;324,908;316,593;;89,451
2017-09-23 02:03;5,2118;76,2301;9,122;32,47;279,78;56,163;65,731;6,341;103,668;0,331;0,34;36,26;35,733;131,038;64,371;66,799;33,149;33,334;38,095;37,766;324,908;316,593;;89,451
2017-09-23 02:54;5,222;76,157;9,121;32,083;278,352;55,53;65,372;6,109;103,668;0,325;0,34;35,971;35,433;130,938;64,063;66,911;32,918;33,108;38,095;37,766;324,908;316,593;;89,451
2017-09-23 02:55;5,2322;76,0839;9,151;31,977;279,36;55,585;65,372;6,138;103,725;0,325;0,336;36,01;35,464;130,709;64,091;66,662;32,903;33,079;38,059;37,766;324,908;316,593;;89,451
2017-09-23 02:56;5,2424;76,0108;9,132;32,37;279,634;55,911;65,165;6,032;103,725;0,325;0,336;35,866;35,3;130,57;64,067;66,472;32,807;32,969;38,059;37,766;324,908;316,264;;89,451
2017-09-23 02:57;5,2526;75,9377;9,177;32,389;279,36;56,013;65,067;5,93;103,57;0,325;0,335;35,839;35,265;130,589;64,234;66,442;32,737;32,975;38,059;37,766;324,908;316,264;;89,451
2017-09-23 02:58;5,2628;75,8646;9,212;32,473;279,066;56,185;65,067;6,378;103,57;0,326;0,335;35,748;35,108;130,784;64,265;66,52;32,684;32,836;38,059;37,766;324,908;316,264;;90,22
2017-09-23 02:59;5,273;75,7915;9,143;32,31;277,729;56,152;65,067;6,378;103,778;0,326;0,335;35,826;35,252;130,861;64,313;66,564;32,727;32,915;38,095;37,766;324,908;316,264;;90,33
2017-09-23 03:00;5,2832;75,7184;9,142;32,443;279,011;56,16;65,311;5,554;103,778;0,329;0,335;35,954;35,37;131,23;64,638;66,654;32,792;32,974;38,095;37,766;324,908;315,568;;89,231
2017-09-23 03:01;5,2934;75,6453;9,18;32,161;30,33;55,996;65,576;5,73;103,769;0,329;0,336;36,032;35,371;131,562;64,899;66,676;32,913;33,029;38,095;37,766;324,908;315,568;;89,231
2017-09-23 03:02;5,3036;75,5722;9,172;31,922;279,011;55,826;64,933;6,115;103,769;0,333;0,336;36,3;35,507;131,955;65,38;66,589;33,126;33,254;38,095;37,766;324,908;315,568;;90
2017-09-23 03:03;5,3138;75,4991;9,17;32,49;279,341;56,34;65,067;6,166;103,868;0,333;0,335;36,271;35,53;131,602;65,164;66,525;33,111;33,255;38,132;37,766;324,908;315,568;;90
2017-09-23 03:04;5,324;75,426;9,125;32,381;279,396;55,891;65,869;5,171;103,868;0,332;0,335;36,024;35,391;131,243;64,719;66,572;32,957;33,076;38,132;37,766;324,908;315,568;;89,451
2017-09-23 03:05;5,3342;75,3529;9,179;32,579;31,355;56,496;65,543;5,564;103,619;0,332;0,336;36,06;35,454;131,331;64,703;66,549;32,967;33,108;38,095;37,729;324,908;315,568;;89,011
2017-09-23 03:06;5,3444;75,2798;9,22;32,941;31,429;56,883;65,336;5,33;103,619;0,33;0,336;35,929;35,338;130,996;64,386;66,565;32,81;32,988;38,095;37,729;324,908;316,593;;89,89
2017-09-23 03:07;5,3546;75,2067;9,204;32,72;30,33;56,714;65,336;5,69;104,074;0,325;0,335;35,815;35,227;131,02;64,391;66,565;32,725;32,877;38,059;37,729;324,908;316,593;;89,89
2017-09-23 03:08;5,3648;75,1336;9,147;32,234;30,659;55,73;65,018;5,763;104,074;0,33;0,335;35,943;35,365;131,399;64,827;66,662;32,848;33,002;38,059;37,729;324,908;316,593;;90,22
2017-09-23 03:09;5,375;75,0605;9,204;32,13;279,744;56,22;65,018;6,349;104,093;0,336;0,337;36,089;35,473;131,888;65,214;66,667;33,045;33,192;38,022;37,729;324,908;316,593;;90,22
2017-09-23 03:10;5,3852;74,9874;9,171;32,454;278,462;56,17;65,183;6,046;104,093;0,336;0,337;36,486;35,745;132,122;65,475;66,65;33,294;33,401;38,022;37,729;324,908;316,593;;90,33
2017-09-23 03:11;5,3954;74,9143;9,202;32,71;30,22;56,664;65,183;5,775;103,825;0,336;0,338;36,321;35,604;132,005;65,354;66,65;33,147;33,263;38,059;37,729;324,908;316,593;;89,89
2017-09-23 03:12;5,4056;74,8412;9,227;32,631;30,22;56,822;65,183;5,775;103,825;0,336;0,338;36,264;35,39;131,778;65,14;66,637;33,03;33,169;38,059;37,729;324,908;316,593;;89,89
2017-09-23 03:13;5,4158;74,7681;9,212;32,513;30,22;56,379;65,183;5,775;103,646;0,333;0,337;36,184;35,525;131,707;65,084;66,637;33,048;33,176;38,095;37,692;324,908;316,593;;89,89
2017-09-23 03:14;5,426;74,695;9,238;32,608;30,22;56,647;65,183;5,775;103,646;0,333;0,337;36,222;35,58;131,824;65,068;66,716;33,04;33,193;38,095;37,692;324,908;316,593;;89,89
2017-09-23 03:15;5,4362;74,6219;9,206;32,584;30,22;56,12;65,183;5,775;103,604;0,336;0,337;36,187;35,582;131,946;65,23;66,763;33,066;33,231;38,022;37,692;324,908;316,593;;89,89
2017-09-23 03:16;5,4464;74,5488;9,205;32,186;30,22;56,179;65,183;5,775;103,604;0,336;0,337;36,236;35,496;131,868;65,162;66,698;33,033;33,166;38,022;37,692;324,908;316,593;;89,89
2017-09-23 03:17;5,4566;74,4757;9,178;32,264;30,22;55,907;65,183;5,775;103,804;0,336;0,34;36,318;35,597;131,93;65,229;66,708;33,154;33,269;38,022;37,692;324,908;316,593;;89,89
2017-09-23 03:18;5,4668;74,4026;9,116;32,139;30,22;55,482;65,183;5,775;103,804;0,336;0,34;36,306;35,621;131,805;65,177;66,696;33,149;33,304;38,022;37,692;325,275;316,593;;89,89
2017-09-23 03:19;5,477;74,3295;9,142;32,416;30,22;56,103;65,183;5,775;103,798;0,335;0,337;36,357;35,657;131,731;65,071;66,559;33,194;33,365;38,022;37,692;325,275;316,593;;89,89
2017-09-23 03:20;5,4872;74,2564;9,236;32,776;30,22;56,834;65,183;5,775;103,798;0,335;0,337;36,322;35,564;131,197;64,58;66,579;33,096;33,259;38,022;37,692;325,275;316,593;;89,89
2017-09-23 03:21;5,4974;74,1833;9,217;32,511;30,22;56,476;65,183;5,775;103,867;0,33;0,337;36,017;35,385;130,865;64,322;66,504;32,972;33,141;38,022;37,692;325,275;316,593;;89,89
2017-09-23 03:22;5,5076;74,1102;9,195;32,077;30,22;55,952;65,37;6,081;103,867;0,33;0,337;35,836;35,25;130,924;64,23;66,716;32,823;32,973;38,022;37,692;325,275;316,593;;90,22
2017-09-23 03:23;5,5178;74,0371;9,237;32,104;279,36;56,174;65,37;6,227;103,593;0,331;0,338;36,1;35,439;131,544;64,752;66,822;32,967;33,037;38,022;37,692;325,275;316,593;;90,22
2017-09-23 03:24;5,528;73,964;9,216;32,199;279,158;56,101;65,043;6,227;103,593;0,331;0,338;36,366;35,699;132,359;65,49;66,898;33,192;33,268;38,022;37,692;325,275;316,593;;90,549
2017-09-23 03:25;5,5382;73,8909;9,172;32,293;279,158;55,911;65,043;6,227;103,805;0,34;0,341;36,608;35,835;132,741;65,856;66,847;33,395;33,506;38,022;37,692;325,275;316,593;;90,549
2017-09-23 03:26;5,5484;73,8178;9,202;32,386;279,158;56,146;65,043;6,227;103,805;0,34;0,341;36,759;35,976;132,618;65,852;66,838;33,572;33,645;38,022;37,692;325,275;316,593;;90,549
2017-09-23 03:27;5,5586;73,7447;9,226;32,672;279,158;56,713;65,043;6,227;103,588;0,341;0,34;36,679;35,931;132,337;65,592;66,771;33,474;33,581;38,022;37,692;325,275;316,593;;90,549
2017-09-23 03:03;5,5688;73,6716;9,225;32,74;279,158;56,864;65,043;6,227;103,588;0,336;0,34;36,3;35,849;131,786;65,104;66,731;33,436;33,565;38,022;37,692;325,275;316,593;;90,549
2017-09-23 03:29;5,579;73,5985;9,221;32,34;279,158;56,314;65,043;6,227;103,845;0,336;0,338;36,127;35,49;131,263;64,427;66,807;33,045;33,13;38,022;37,692;325,275;316,593;;90,549
2017-09-23 03:30;5,5892;73,5254;9,189;32,118;279,158;56,078;65,043;6,227;103,845;0,332;0,338;36,169;35,524;131,511;64,619;66,857;33,03;33,173;38,022;37,692;325,275;316,593;;90,33
2017-09-23 03:31;5,5994;73,4523;9,168;32,425;279,341;56,329;65,562;5,824;103,677;0,335;0,341;36,42;35,7;132,056;65,133;66,876;33,237;33,307;38,022;37,692;325,275;316,593;;90,33
2017-09-23 03:32;5,6096;73,3792;9,199;32,591;279,341;56,571;65,562;5,385;103,677;0,335;0,341;36,651;35,926;132,583;65,672;66,908;33,446;33,56;38,022;37,692;325,275;316,593;;89,011
2017-09-23 03:33;5,6198;73,3061;9,3;32,805;30,549;57,01;65,995;5,665;103,54;0,341;0,342;36,748;35,99;132,808;65,87;66,947;33,487;33,637;38,022;37,692;325,275;316,593;;89,505
2017-09-23 03:34;5,63;73,233;9,23;32,705;30,549;56,916;65,995;5,665;103,54;0,341;0,342;36,768;36,026;132,679;65,805;66,911;33,573;33,732;38,022;37,692;325,275;316,593;;89,505
2017-09-23 03:35;5,6402;73,1599;9,198;32,633;30,549;56,559;65,995;5,665;103,64;0,341;0,341;36,634;35,925;132,349;65,563;66,824;33,509;33,589;38,022;37,692;325,275;316,96;;89,505
2017-09-23 03:36;5,6504;73,0868;9,204;32,481;30,659;56,484;65,995;5,665;103,64;0,34;0,341;36,627;35,866;132,364;65,488;66,862;33,463;33,3;38,022;37,692;325,275;316,96;;89,505
2017-09-23 03:37;5,6606;73,0137;9,146;31,934;30,659;55,63;65,995;5,665;103,869;0,336;0,34;36,498;35,77;132,041;65,199;66,786;33,301;33,43;38,022;37,692;325,275;316,96;;89,505
2017-09-23 03:38;5,6708;72,9406;9,134;32,19;30,659;55,561;65,995;5,665;103,602;0,336;0,34;36,484;35,807;132,083;65,26;66,872;33,368;33,524;38,022;37,692;325,275;316,96;;89,505
2017-09-23 03:39;5,681;72,8675;9,21;32,63;30,659;56,731;65,726;5,922;103,602;0,335;0,339;36,456;35,805;131,823;65,016;66,781;33,306;33,513;38,022;37,692;325,275;316,96;;89,505
2017-09-23 03:40;5,6912;72,7944;9,209;32,709;30,659;56,651;65,726;5,612;103,51;0,33;0,339;36,13;35,547;131,354;64,495;66,844;33,06;33,267;38,022;37,692;325,275;316,96;;89,56
2017-09-23 03:41;5,7014;72,7213;9,167;32,548;31,648;56,445;65,234;6,017;103,794;0,33;0,339;36,107;35,549;131,23;64,332;66,869;33,059;33,208;38,022;37,692;325,275;316,96;;89,341
2017-09-23 03:42;5,7116;72,6482;9,145;32,311;279,56;55,849;65,238;6,3;103,794;0,33;0,339;36,013;35,403;131,223;64,347;66,872;32,957;33,11;38,022;37,692;325,275;316,96;;89,945
2017-09-23 03:43;5,7218;72,5751;9,172;32,363;30,33;56,102;65,238;5,983;103,601;0,332;0,34;36,093;35,433;131,701;64,785;66,939;32,987;33,138;38,022;37,692;325,275;316,96;;90,33
2017-09-23 03:44;5,732;72,502;9,242;32,257;30;56,298;65,433;6,276;103,601;0,332;0,34;36,339;35,607;132,169;65,206;67,035;33,169;33,316;38,022;37,692;325,275;316,96;;90
2017-09-23 03:45;5,7422;72,4289;9,204;32,202;279,78;56,197;65,433;6,276;103,626;0,337;0,341;36,343;35,684;132,373;65,398;66,942;33,158;33,33;38,022;37,692;325,275;316,96;;90
2017-09-23 03:46;5,7524;72,3558;9,198;32,618;278,791;56,433;65,766;4,72;103,574;0,326;0,32;36,43;35,779;132,407;65,374;67,048;33,323;33,433;37,582;37,692;317,473;313,37;;90,769
2017-09-23 03:47;5,7626;72,2827;9,168;32,701;278,791;56,408;65,766;4,72;103,572;0,337;0,341;36,512;35,757;132,291;65,333;67,015;33,34;33,441;38,059;37,692;317,473;313,37;;90,769
2017-09-23 03:48;5,7728;72,2096;9,177;32,454;278,791;56,234;65,766;4,72;103,572;0,337;0,341;36,527;35,862;132,233;65,272;66,907;33,37;33,489;38,059;37,692;317,473;313,37;;90,769
2017-09-23 03:49;5,783;72,1365;9,184;32,186;278,791;55,775;65,324;6,154;103,802;0,336;0,341;36,552;35,916;131,916;64,929;66,886;33,415;33,542;38,022;37,692;317,473;313,37;;90
2017-09-23 03:50;5,7932;72,0634;9,207;32,315;30,22;56,171;65,039;6,545;103,802;0,331;0,341;36,41;35,781;131,443;64,625;66,813;33,25;33,41;38,022;37,692;317,473;313,37;;90,659
2017-09-23 03:51;5,8034;71,9903;9,23;31,998;278,169;56,061;65,14;6,626;103,783;0,331;0,339;36,077;35,522;131,04;64,274;66,895;33,027;33,18;38,022;37,692;317,473;313,37;;90,659
2017-09-23 03:52;5,8136;71,9172;9,197;31,905;278,83;55,641;65,299;6,716;103,783;0,326;0,339;35,949;35,319;131,251;64,271;66,899;32,868;32,979;38,022;37,692;317,473;313,37;;90,659
2017-09-23 03:03;5,8238;71,8441;9,183;32,271;278,83;55,861;65,299;6,716;103,789;0,335;0,34;36,154;35,473;132,033;65,058;66,867;33,031;33,184;37,985;37,692;317,473;313,37;;90,659
2017-09-23 03:54;5,834;71,771;9,245;32,3;278,022;56,52;65,299;6,74;103,789;0,342;0,34;36,585;35,8;132,683;65,789;66,875;33,348;33,47;37,985;37,692;317,473;313,37;;90,659
2017-09-23 03:55;5,8442;71,6979;9,235;32,465;278,022;56,38;65,299;6,74;103,981;0,342;0,343;36,637;35,889;132,949;65,929;67,03;33,446;33,547;38,022;37,692;317,473;313,37;;90,659
2017-09-23 03:56;5,8544;71,6248;9,219;32,472;278,022;56,37;65,055;6,74;103,981;0,344;0,343;36,818;36,068;132,816;65,827;67,009;33,602;33,696;38,022;37,692;317,473;313,37;;90,659
2017-09-23 03:57;5,8646;71,5517;9,176;32,188;277,912;55,817;65,055;6,74;103,826;0,341;0,342;36,699;35,995;132,413;65,47;66,894;33,523;33,685;38,059;37,692;317,473;313,37;;90,659
2017-09-23 03:58;5,8748;71,4786;9,193;31,832;277,033;55,495;65,055;6,74;103,826;0,338;0,342;36,547;35,868;132,11;65,248;66,876;33,375;33,516;38,059;37,692;325,604;313,37;;90,33
2017-09-23 03:59;5,885;71,4055;9,216;32,072;277,802;56,079;65,055;6,74;103,739;0,334;0,34;36,473;35,8;131,81;64,855;66,917;33,369;33,46;38,059;37,692;325,604;313,37;;90,33
2017-09-23 04:00;5,8952;71,3324;9,232;32,511;277,363;56,51;65,055;6,74;103,739;0,334;0,34;36,31;35,681;131,446;64,606;66,821;33,177;33,389;38,059;37,692;325,604;313,37;;90,33
2017-09-23 04:01;5,9054;71,2593;9,149;32,597;277,363;56,38;65,055;6,74;103,814;0,331;0,34;36,337;35,702;131,474;64,615;66,865;33,25;33,359;38,022;37,692;325,604;313,37;;90
2017-09-23 04:02;5,9156;71,1862;9,183;32,34;277,473;56,317;65,055;6,74;103,814;0,33;0,34;36,203;35,476;131,134;64,399;66,821;33,087;33,242;38,022;37,692;325,604;313,37;;90
2017-09-23 04:03;5,9258;71,1131;9,159;32,329;277,912;55,896;65,055;6,911;103,526;0,33;0,34;36,152;35,519;130,955;64,208;66,758;33,101;33,257;38,022;37,692;325,604;313,37;;90
2017-09-23 04:04;5,936;71,04;9,166;32,131;276,593;55,937;65,055;6,911;103,526;0,327;0,34;36,133;35,544;131,035;64,254;66,808;33,032;33,23;38,022;37,692;325,604;313,37;;90
2017-09-23 04:05;5,9462;70,9669;9,208;31,99;277,23;56,184;65,13;6,789;103,102;0,327;0,339;36,138;35,53;131,179;64,391;66,842;33,046;33,259;38,022;37,692;325,604;313,37;;90
2017-09-23 04:06;5,9564;70,8938;9,164;31,948;277,912;55,812;65,13;6,801;103,102;0,331;0,339;36,235;35,546;131,403;64,62;66,799;33,089;33,261;38,022;37,692;325,604;313,37;;90
2017-09-23 04:07;5,9666;70,8207;9,142;32,322;277,033;56,104;65,13;6,801;103,127;0,331;0,34;36,262;35,611;131,47;64,632;66,818;33,166;33,324;38,022;37,729;325,311;313,37;;90
2017-09-23 04:08;5,9768;70,7476;9,141;32,251;277,033;55,955;65,13;6,801;103,563;0,333;0,34;36,346;35,706;131,657;64,821;66,872;33,193;33,379;38,022;37,729;325,311;313,37;;90
2017-09-23 04:09;5,987;70,6745;9,12;32,066;277,033;55,705;65,201;6,886;103,34;0,333;0,339;36,332;35,714;131,575;64,801;66,813;33,201;33,446;38,022;37,692;325,311;313,37;;90
2017-09-23 04:10;5,9972;70,6014;9,18;32,22;276,758;56,1;64,786;7,302;103,03;0,332;0,339;36,299;35,647;131,604;64,83;66,755;33,149;33,383;38,022;37,692;325,311;313,37;;90,33
